1379年(康暦元/天授(日本)5)の康暦の政変で頼之が失脚した後に入京し、南禅寺住職として復帰する。	Myoha went back to Kyoto after Yoriyuki fell from power in the Koryaku Coup in 1379, and returned to be the chief priest of Nanzen-ji Temple.
妙葩は頼之が失脚する直前に丹後を出立しており、政変への関与も考えられている。	Since Myoha had left Tango before Yoriyuki fell from power, he may have been involved in this political change.
3代将軍足利義満の帰依を受け、康暦元年10月10日_(旧暦)初代の僧録となる。	He was trusted by the third Shogun Yoshimitsu ASHIKAGA, and became the first Soroku (highest-ranking priest of the Gozan, the leader of the Zen sect) on November 27, 1379.
相国寺を開き、五山派を興す。	He founded Shokoku-ji Temple and established Gozanha (group of the highest-ranked temples in Zen sect).
五山版の刊行なども行う。	He published books called Gozanban (literally, Five Mountains Editions).
また多くの弟子を育て、彼らは日明貿易を行う際に幕府の外交顧問となった。	In addition, he fostered many disciples, who played roles as diplomatic counselors in the trade between the Ming Dynasty and Japan.
『春屋妙葩頂相』　吉山明兆筆　光源院所蔵	"Shunoku Myoha Chinzo" (Portrait of Myoha SHUOKU) was written by Mincho KICHIZAN and is in the possession of Kogenin Temple.
施餓鬼（せがき）とは、仏教における法会の名称である。	Segaki is a title of a Buddhist mass.
または、施餓鬼会（せがきえ）。	Or it is called Segaki-e.
訓読すれば「餓鬼に施す」と読めることからも分かるように、六道輪廻の世界にある凡夫の中でも、死後に特に餓鬼道に堕ちた衆生のために食べ物を布施し、その霊を供養する儀礼を指す。	As it can be read as 'feeding hungry ghosts' in the kun-doku (the word-for-word translating method from Chinese to Japanese), it means the rites to feed living things who fell into Gaki-do (world of hungry ghosts) specially after their death among Bonpu (unenlightened persons) in the worlds of Rokudo rinne (Rebirth in the Six Worlds) and holding a mass for their spirits.
法会の時期は、盂蘭盆として旧暦の7月15日に行われるのが一般的である。	This Buddhist mass is usually held on July 15 (old lunar calendar) as Urabon festival (a Festival of the Dead or Buddhist All Soul's Day, around the 15th of July or August, depending on local customs).
日本におけるお盆の場合、お精霊さま（おしょらいさま）と呼ばれる各家の祖霊が、一年に一度、家の仏壇に戻ってくるものとして、盆の期間中、盆供として毎日供物を供える。	In the case of the Obon festival (a Festival of the Dead or Buddhist All Soul's Day) in Japan, each ancestor's spirit called Oshorai-sama is considered to come back to the Buddhist altar in each house once a year so that people place Bonku (offerings) during the Obon period.
それと同時に、無縁仏となり、成仏できずに俗世をさまよう餓鬼にも施餓鬼棚（せがきだな）、餓鬼棚（がきだな）や精霊馬（しょうりょううま）を設ける風習がある。	At the same time, there is a custom to place segakidana (rack for carrying the dead), gakidana (shelf for holding a deceased person) or Shoryoma (conveyance for the spirits of the deceased) for hungry ghosts who are wandering in this world as muen botoke (a person who died leaving nobody to look after his (her) grave).
但し、浄土真宗においては、施餓鬼会は行われない。	However, Jodo Shinshu (the True Pure Land Sect of Buddhism) does not hold Segaki-e.
曹洞宗においては、俗に盂蘭盆会施餓鬼と言っているが、施す者と施される者の間に尊卑貴賤の差があると、厳に戒むべきものだとして、「施餓鬼会」を「施食会」（せじきえ）と改めて呼称している。	In the Soto sect, it is commonly called Urabon-e Segaki, but the title of 'Segaki-e' was changed to 'Sejiki-e' because the high or the low and lord or loon should not be distinguished between the people who feed and those who are fed.
また、施餓鬼は盂蘭盆の時期に行われるのが通例となっているが、本来は特定の時期（つまり盂蘭盆）の時だけに限定して行われるものではない。	In addition, Segaki is usually held during the period of Urabon, but fundamentally it should not be held only at a specific time (that is, Urabon).
これは、目連尊者の伝説と、阿難尊者の伝説が似ていることから、世間において誤解が広まったものとされている（後述）。	It is said that this has been commonly misconceived because the legends of the honorable priests of Mokuren and Anan (Ananda) were similar (as following).
目連の施餓鬼は「盂蘭盆会経」によるといわれる。	It is said that Segeki of Mokuren originated from 'Urabon-e-kyo Sutra.'
この経典によると、釈迦仏の十大弟子で神通第一と称される目連尊者が、神通力により亡き母の行方を探すと、餓鬼道に落ち、肉は痩せ衰え骨ばかりで地獄のような苦しみを得ていた。	According to this sutra, when the honorable priest Mokuren, who was one of the Judai deshi (The Ten Chief Disciples of the historical Buddha, Sakyamuni) and called the top of divine power, looked for the whereabouts of his late mother, she became skin and bones in Gaki-do and was going through hell.
目連は神通力で母を供養しようとしたが食べ物はおろか、水も燃えてしまい飲食できない。	Mokuren tried to feed his mother by his divine power, but she could neither eat nor drink because not only food but also water were burned out.
目連尊者は釈迦に何とか母を救う手だてがないかたずねた。	Mokuren asked Shaka (Sakyamuni) how to relieve her.
すると釈迦は『お前の母の罪はとても重い。生前は人に施さず自分勝手だったので餓鬼道に落ちた』として、『多くの僧が九十日間の雨季の修行を終える七月十五日に、ご馳走を用意して経を読誦し、心から供養しなさい。』と言った。	Then, Shaka said to him, 'Your mother is highly guilty. She has not done any favors to others and has been so selfish that she fell into Gaki-do.' and 'Prepare something special and recite sutra on July 15 after many priests finish the 90 days ascetic trainings of rainy season, and pray for her from the heart.'
目連が早速その通りにすると、目連の母親は餓鬼の苦しみから救われた。	As soon as Mokuren had done this, immediately, Mokuren's mother was relieved from the suffering of hunger.
これが盂蘭盆の起源とされる（ただしこの経典は後世、中国において創作された偽経であるという説が濃厚である）。	This is considered to be the origin of Urabon (However, it is influential that this sutra is a false sutra created later in China).
これに対し、阿難の施餓鬼は「救抜焔口陀羅尼経」に依るものである。	On the other hand, Segaki of Anan originates from 'Kubatsu Enku Darani-kyo Sutra' (Dharani for Extinguishing the Flaming Preta's Mouths).
釈迦仏の十大弟子で多聞第一と称される阿難尊者が、静かな場所で坐禅瞑想していると、焔口（えんく）という餓鬼が現れた。	When the honorable priest Anan, who was one of the Judai deshi and was called the top ability of Tamon (to hear lots of sutras and to keep good behavior), was practicing meditation at a quite place, a hungry ghost named Enku appeared.
痩せ衰えて喉は細く口から火を吐き、髪は乱れ目は奥で光る醜い餓鬼であった。	He was an ugly hungry ghost who fell away to a shadow and caught fire from the mouth with thin throat, wild hair and shining eyes.
その餓鬼が阿難に向かって『お前は三日後に死んで、私のように醜い餓鬼に生まれ変わるだろう』と言った。	The hungry ghost said to Anan, 'You will die after three days and undergo rebirth as an ugly hungry ghost like me.'
驚いた阿難が、どうしたらその苦難を逃れられるかと餓鬼に問うた。	Anan was surprised at that and asked the ghost to avoid such troubles.
餓鬼は『それにはわれら餓鬼道にいる苦の衆生、あらゆる困苦の衆生に対して飲食を施し、仏・法・僧の三宝を供養すれば、汝の寿命はのび、我も又苦難を脱することができ、お前の寿命も延びるだろう』と言った。	It said, 'If you feed all suffering living things in Gaki-do and hold a mass for the 3 treasures of Buddhism: Buddha, sutras and the priesthood, you will take a fresh lease of life and we will escape from suffering as well.'
しかしそのような金銭がない阿難は、釈迦仏に助けを求めた。	However, Anan did not have enough money for that, so that he asked Sakyamuni Buddha for help.
すると釈迦仏は『観世音菩薩の秘呪がある。一器の食物を供え、この『加持飲食陀羅尼」』（かじおんじきだらに）を唱えて加持すれば、その食べ物は無量の食物となり、一切の餓鬼は充分に空腹を満たされ、無量無数の苦難を救い、施主は寿命が延長し、その功徳により仏道を証得することができる』と言われた。	Then, Sakyamuni Buddha said, 'There is a secret spell of Kanzeon Bosatsu (the Goddess of Mercy). If you serve food on a dish and perform Kaji (incantation) by reciting this "Kajionjiki Dharani" (literally, incantation for food and drink), the food will become an immeasurable amount of food for all hungry ghosts to feel full enough, and immeasurable sufferings will be relieved, and you can live longer and get a certificate of Buddhism by that good deed.'
阿難が早速その通りにすると、阿難の生命は延びて救われた。	As soon as Anan had done this, immediately, he could take a fresh lease of life and was relieved.
これが施餓鬼の起源とされる。	This is said to be the origin of Segaki.
この2つの話が混同され、多くの寺院において盂蘭盆の時期に施餓鬼が行われるようになったといわれる。	It is said that these two legends were confused and many temples came to hold Segaki during the period of Urabon.
